order_id,customer_id,segment,channel,order_date,order_amount,paid_amount,paid_date
KR-00715,C-0156,Retail-Plus,app,2026-09-11,4120,1648,2026-09-13
KR-00716,C-0188,Retail-Plus,store,2026-07-02,2660,2660,2026-07-04
KR-00717,C-0151,Retail-Plus,app,2026-08-28,2540,2540,2026-08-28
KR-00718,C-0170,Retail-Plus,web,2026-09-08,3990,2394,2026-09-10
KR-00718,C-0170,Retail-Plus,web,2026-09-08,3990,1596,2026-09-10
KR-00719,C-0248,Retail-Plus,store,2026-07-10,3970,2382,2026-07-12
KR-00719,C-0248,Retail-Plus,store,2026-07-10,3970,1588,2026-07-12
KR-00720,C-0197,Retail-Plus,web,2026-08-06,1820,1820,2026-08-08
KR-00721,C-0240,Retail-Plus,web,2026-09-04,4040,2424,2026-09-06
KR-00721,C-0240,Retail-Plus,web,2026-09-04,4040,1616,2026-09-06
KR-00722,C-0242,Retail-Plus,app,2026-07-12,3350,2010,2026-07-14
KR-00722,C-0242,Retail-Plus,app,2026-07-12,3350,1340,2026-07-14
KR-00723,C-0188,Retail-Plus,web,2026-08-23,4380,2628,2026-08-25
KR-00723,C-0188,Retail-Plus,web,2026-08-23,4380,1752,2026-08-25
KR-00724,C-0239,Retail-Plus,web,2026-09-15,4000,2400,2026-09-17
KR-00724,C-0239,Retail-Plus,web,2026-09-15,4000,1600,2026-09-17
KR-00725,C-0183,Retail-Plus,web,2026-07-13,4150,2490,2026-07-15
KR-00725,C-0183,Retail-Plus,web,2026-07-13,4150,1660,2026-07-15
KR-00726,C-0167,Retail-Plus,store,2026-08-17,3220,1932,2026-08-19
KR-00726,C-0167,Retail-Plus,store,2026-08-17,3220,1288,2026-08-19
KR-00727,C-0152,Retail-Plus,app,2026-09-05,3350,2010,2026-09-07
KR-00727,C-0152,Retail-Plus,app,2026-09-05,3350,1340,2026-09-07
KR-00728,C-0183,Retail-Plus,web,2026-07-21,1710,1710,2026-07-23
KR-00729,C-0151,Retail-Plus,app,2026-08-04,4350,2610,2026-08-06
KR-00729,C-0151,Retail-Plus,app,2026-08-04,4350,1740,2026-08-06
KR-00730,C-0254,Retail-Plus,web,2026-09-04,2230,2230,2026-09-06
KR-00731,C-0269,Retail-Plus,web,2026-07-05,3430,2058,2026-07-07
KR-00731,C-0269,Retail-Plus,web,2026-07-05,3430,1372,2026-07-07
KR-00732,C-0169,Retail-Plus,app,2026-08-17,2140,2140,2026-08-19
KR-00733,C-0169,Retail-Plus,web,2026-09-20,2200,2200,2026-09-22
KR-00734,C-0185,Retail-Plus,web,2026-07-18,1900,1900,2026-07-20
KR-00735,C-0155,Retail-Plus,web,2026-08-16,2740,2740,2026-08-18
KR-00736,C-0205,Retail-Plus,web,2026-09-21,1990,1990,2026-09-23
KR-00737,C-0191,Retail-Plus,store,2026-07-26,2210,2210,2026-07-28
KR-00738,C-0224,Retail-Plus,app,2026-08-25,3790,2274,2026-08-27
KR-00738,C-0224,Retail-Plus,app,2026-08-25,3790,1516,2026-08-27
KR-00739,C-0185,Retail-Plus,web,2026-09-02,1450,1450,2026-09-04
KR-00740,C-0181,Retail-Plus,web,2026-07-11,1350,1350,2026-07-13
KR-00741,C-0239,Retail-Plus,store,2026-08-23,3370,2022,2026-08-25
KR-00741,C-0239,Retail-Plus,store,2026-08-23,3370,1348,2026-08-25
KR-00742,C-0231,Retail-Plus,web,2026-09-01,1340,1340,2026-09-03
KR-00743,C-0212,Retail-Plus,app,2026-07-16,4130,2478,2026-07-18
KR-00743,C-0212,Retail-Plus,app,2026-07-16,4130,1652,2026-07-18
KR-00744,C-0196,Retail-Plus,store,2026-08-14,2380,2380,2026-08-16
KR-00745,C-0219,Retail-Plus,app,2026-09-16,1920,1920,2026-09-18
KR-00746,C-0165,Retail-Plus,web,2026-07-03,3110,1866,2026-07-05
KR-00746,C-0165,Retail-Plus,web,2026-07-03,3110,1244,2026-07-05
KR-00747,C-0164,Retail-Plus,app,2026-08-03,3490,2094,2026-08-05
KR-00747,C-0164,Retail-Plus,app,2026-08-03,3490,1396,2026-08-05
KR-00748,C-0245,Retail-Plus,web,2026-09-04,1590,1590,2026-09-06
KR-00749,C-0270,Retail-Plus,web,2026-07-17,4330,2598,2026-07-19
KR-00749,C-0270,Retail-Plus,web,2026-07-17,4330,1732,2026-07-19
KR-00750,C-0181,Retail-Plus,store,2026-08-13,1580,1580,2026-08-15
KR-00751,C-0252,Retail-Plus,app,2026-09-16,3150,1890,2026-09-18
KR-00751,C-0252,Retail-Plus,app,2026-09-16,3150,1260,2026-09-18
KR-00752,C-0168,Retail-Plus,store,2026-07-21,3720,2232,2026-07-23
KR-00752,C-0168,Retail-Plus,store,2026-07-21,3720,1488,2026-07-23
KR-00753,C-0170,Retail-Plus,store,2026-08-21,4150,2490,2026-08-23
KR-00753,C-0170,Retail-Plus,store,2026-08-21,4150,1660,2026-08-23
KR-00754,C-0174,Retail-Plus,web,2026-09-12,3780,2268,2026-09-14
KR-00754,C-0174,Retail-Plus,web,2026-09-12,3780,1512,2026-09-14
KR-00755,C-0184,Retail-Plus,app,2026-07-25,4090,2454,2026-07-27
KR-00755,C-0184,Retail-Plus,app,2026-07-25,4090,1636,2026-07-27
KR-00756,C-0186,Retail-Plus,web,2026-08-27,2500,2500,2026-08-28
KR-00757,C-0261,Retail-Plus,app,2026-09-27,1940,1940,2026-09-28
KR-00758,C-0244,Retail-Plus,store,2026-07-12,1300,1300,2026-07-14
KR-00759,C-0205,Retail-Plus,app,2026-08-13,3410,2046,2026-08-15
KR-00759,C-0205,Retail-Plus,app,2026-08-13,3410,1364,2026-08-15
KR-00760,C-0194,Retail-Plus,store,2026-09-15,2740,2740,2026-09-17
KR-00761,C-0170,Retail-Plus,web,2026-07-22,2520,2520,2026-07-24
KR-00762,C-0166,Retail-Plus,store,2026-08-07,1520,1520,2026-08-09
KR-00763,C-0212,Retail-Plus,store,2026-09-22,2110,2110,2026-09-24
KR-00764,C-0172,Retail-Plus,web,2026-07-02,3030,1818,2026-07-04
KR-00764,C-0172,Retail-Plus,web,2026-07-02,3030,1212,2026-07-04
KR-00765,C-0160,Retail-Plus,web,2026-08-27,4160,2496,2026-08-28
KR-00765,C-0160,Retail-Plus,web,2026-08-27,4160,1664,2026-08-28
KR-00766,C-0219,Retail-Plus,store,2026-09-28,4470,2682,2026-09-28
KR-00766,C-0219,Retail-Plus,store,2026-09-28,4470,1788,2026-09-28
KR-00767,C-0170,Retail-Plus,app,2026-07-25,3930,2358,2026-07-27
KR-00767,C-0170,Retail-Plus,app,2026-07-25,3930,1572,2026-07-27
KR-00768,C-0179,Retail-Plus,store,2026-08-06,4150,2490,2026-08-08
KR-00768,C-0179,Retail-Plus,store,2026-08-06,4150,1660,2026-08-08
KR-00769,C-0264,Retail-Plus,web,2026-09-20,3540,2124,2026-09-22
KR-00769,C-0264,Retail-Plus,web,2026-09-20,3540,1416,2026-09-22
KR-00770,C-0190,Retail-Plus,web,2026-07-27,2670,2670,2026-07-28
KR-00771,C-0162,Retail-Plus,app,2026-08-04,3600,2160,2026-08-06
KR-00771,C-0162,Retail-Plus,app,2026-08-04,3600,1440,2026-08-06
KR-00772,C-0216,Retail-Plus,store,2026-09-20,2540,2540,2026-09-22
KR-00773,C-0164,Retail-Plus,web,2026-07-02,3090,1854,2026-07-04
KR-00773,C-0164,Retail-Plus,web,2026-07-02,3090,1236,2026-07-04
KR-00774,C-0208,Retail-Plus,app,2026-08-04,2810,1686,2026-08-06
KR-00774,C-0208,Retail-Plus,app,2026-08-04,2810,1124,2026-08-06
KR-00775,C-0229,Retail-Plus,app,2026-09-05,2330,2330,2026-09-07
KR-00776,C-0238,Retail-Plus,store,2026-07-11,2060,2060,2026-07-13
KR-00777,C-0188,Retail-Plus,store,2026-08-08,2560,2560,2026-08-10
KR-00778,C-0259,Retail-Plus,web,2026-09-05,3200,1920,2026-09-07
KR-00778,C-0259,Retail-Plus,web,2026-09-05,3200,1280,2026-09-07
KR-00779,C-0167,Retail-Plus,web,2026-07-02,3690,2214,2026-07-04
KR-00779,C-0167,Retail-Plus,web,2026-07-02,3690,1476,2026-07-04
KR-00780,C-0158,Retail-Plus,web,2026-08-11,2190,2190,2026-08-13
KR-00781,C-0237,Retail-Plus,store,2026-09-12,2030,2030,2026-09-14
KR-00782,C-0151,Retail-Plus,app,2026-07-22,2250,2250,2026-07-24
KR-00783,C-0170,Retail-Plus,store,2026-08-24,3240,1944,2026-08-26
KR-00783,C-0170,Retail-Plus,store,2026-08-24,3240,1296,2026-08-26
KR-00784,C-0170,Retail-Plus,store,2026-09-15,3910,2346,2026-09-17
KR-00784,C-0170,Retail-Plus,store,2026-09-15,3910,1564,2026-09-17
KR-00785,C-0152,Retail-Plus,app,2026-07-23,1610,1610,2026-07-25
KR-00786,C-0197,Retail-Plus,app,2026-08-07,4380,2628,2026-08-09
KR-00786,C-0197,Retail-Plus,app,2026-08-07,4380,1752,2026-08-09
KR-00787,C-0240,Retail-Plus,store,2026-09-06,1710,1710,2026-09-08
KR-00788,C-0152,Retail-Plus,app,2026-07-07,3950,2370,2026-07-09
KR-00788,C-0152,Retail-Plus,app,2026-07-07,3950,1580,2026-07-09
KR-00789,C-0156,Retail-Plus,store,2026-08-20,2360,2360,2026-08-22
KR-00790,C-0163,Retail-Plus,web,2026-09-05,1220,1220,2026-09-07
KR-00791,C-0160,Retail-Plus,store,2026-07-15,3180,1908,2026-07-17
KR-00791,C-0160,Retail-Plus,store,2026-07-15,3180,1272,2026-07-17
KR-00792,C-0151,Retail-Plus,app,2026-08-04,1770,1770,2026-08-06
KR-00793,C-0152,Retail-Plus,store,2026-09-21,3530,2118,2026-09-23
KR-00793,C-0152,Retail-Plus,store,2026-09-21,3530,1412,2026-09-23
KR-00794,C-0180,Retail-Plus,web,2026-07-24,3810,2286,2026-07-26
KR-00794,C-0180,Retail-Plus,web,2026-07-24,3810,1524,2026-07-26
KR-00795,C-0156,Retail-Plus,web,2026-08-02,2470,2470,2026-08-04
KR-00796,C-0153,Retail-Plus,app,2026-09-26,1920,1920,2026-09-28
KR-00797,C-0168,Retail-Plus,web,2026-07-20,3200,1920,2026-07-22
KR-00797,C-0168,Retail-Plus,web,2026-07-20,3200,1280,2026-07-22
KR-00798,C-0167,Retail-Plus,app,2026-08-19,4210,2526,2026-08-21
KR-00798,C-0167,Retail-Plus,app,2026-08-19,4210,1684,2026-08-21
KR-00799,C-0211,Retail-Plus,app,2026-09-06,1970,1970,2026-09-08
KR-00800,C-0249,Retail-Plus,app,2026-07-19,1570,1570,2026-07-21
KR-00801,C-0180,Retail-Plus,web,2026-08-26,4280,2568,2026-08-28
KR-00801,C-0180,Retail-Plus,web,2026-08-26,4280,1712,2026-08-28
KR-00802,C-0231,Retail-Plus,app,2026-09-11,3570,2142,2026-09-13
KR-00802,C-0231,Retail-Plus,app,2026-09-11,3570,1428,2026-09-13
KR-00803,C-0243,Retail-Plus,store,2026-07-03,1350,1350,2026-07-05
KR-00804,C-0265,Retail-Plus,app,2026-08-28,2980,1788,2026-08-28
KR-00804,C-0265,Retail-Plus,app,2026-08-28,2980,1192,2026-08-28
KR-00805,C-0160,Retail-Plus,web,2026-09-08,3840,2304,2026-09-10
KR-00805,C-0160,Retail-Plus,web,2026-09-08,3840,1536,2026-09-10
KR-00806,C-0251,Retail-Plus,web,2026-07-14,4490,2694,2026-07-16
KR-00806,C-0251,Retail-Plus,web,2026-07-14,4490,1796,2026-07-16
KR-00807,C-0157,Retail-Plus,web,2026-08-05,4010,2406,2026-08-07
KR-00807,C-0157,Retail-Plus,web,2026-08-05,4010,1604,2026-08-07
KR-00808,C-0003,Retail-Core,app,2026-07-16,2630,2630,2026-07-18
KR-00809,C-0044,Retail-Core,store,2026-08-14,1370,1370,2026-08-16
KR-00810,C-0047,Retail-Core,app,2026-09-27,2770,2770,2026-09-28
KR-00811,C-0090,Retail-Core,web,2026-07-14,1900,1900,2026-07-16
KR-00812,C-0136,Retail-Core,app,2026-08-22,1340,1340,2026-08-24
KR-00813,C-0039,Retail-Core,store,2026-09-18,1110,1110,2026-09-20
KR-00814,C-0011,Retail-Core,app,2026-07-27,1610,1610,2026-07-28
KR-00815,C-0006,Retail-Core,app,2026-08-28,1770,1770,2026-08-28
KR-00816,C-0031,Retail-Core,app,2026-09-16,1960,1960,2026-09-18
KR-00817,C-0031,Retail-Core,store,2026-07-19,2790,1674,2026-07-21
KR-00817,C-0031,Retail-Core,store,2026-07-19,2790,1116,2026-07-21
KR-00818,C-0041,Retail-Core,app,2026-08-09,830,830,2026-08-11
KR-00818,C-0041,Retail-Core,app,2026-08-09,830,830,2026-08-11
KR-00819,C-0040,Retail-Core,app,2026-09-12,2590,2590,2026-09-14
KR-00820,C-0010,Retail-Core,app,2026-07-10,1000,1000,2026-07-12
KR-00821,C-0080,Retail-Core,store,2026-08-26,1020,1020,2026-08-28
KR-00822,C-0011,Retail-Core,store,2026-09-27,1390,1390,2026-09-28
KR-00823,C-0030,Retail-Core,web,2026-07-12,950,950,2026-07-14
KR-00824,C-0035,Retail-Core,app,2026-08-27,2080,2080,2026-08-28
KR-00825,C-0018,Retail-Core,web,2026-09-09,1610,1610,2026-09-11
KR-00826,C-0040,Retail-Core,app,2026-07-07,830,830,2026-07-09
KR-00826,C-0040,Retail-Core,app,2026-07-07,830,830,2026-07-09
KR-00827,C-0079,Retail-Core,store,2026-08-26,950,950,2026-08-28
KR-00828,C-0046,Retail-Core,web,2026-09-09,1730,1730,2026-09-11
KR-00829,C-0109,Retail-Core,app,2026-07-19,930,930,2026-07-21
KR-00830,C-0024,Retail-Core,store,2026-08-05,2920,1752,2026-08-07
KR-00830,C-0024,Retail-Core,store,2026-08-05,2920,1168,2026-08-07
KR-00831,C-0111,Retail-Core,app,2026-09-24,1450,1450,2026-09-26
KR-00832,C-0124,Retail-Core,app,2026-07-22,2920,1752,2026-07-24
KR-00832,C-0124,Retail-Core,app,2026-07-22,2920,1168,2026-07-24
KR-00833,C-0071,Retail-Core,web,2026-08-03,2750,2750,2026-08-05
KR-00834,C-0029,Retail-Core,app,2026-09-08,840,840,2026-09-10
KR-00834,C-0029,Retail-Core,app,2026-09-08,840,840,2026-09-10
KR-00835,C-0039,Retail-Core,app,2026-07-08,1910,1910,2026-07-10
KR-00836,C-0030,Retail-Core,web,2026-08-22,1960,1960,2026-08-24
KR-00837,C-0017,Retail-Core,web,2026-09-05,1200,1200,2026-09-07
KR-00838,C-0039,Retail-Core,store,2026-07-20,1270,1270,2026-07-22
KR-00839,C-0035,Retail-Core,web,2026-08-03,1140,1140,2026-08-05
KR-00840,C-0147,Retail-Core,app,2026-09-08,2250,2250,2026-09-10
KR-00841,C-0039,Retail-Core,web,2026-07-17,2810,1686,2026-07-19
KR-00841,C-0039,Retail-Core,web,2026-07-17,2810,1124,2026-07-19
KR-00842,C-0006,Retail-Core,app,2026-08-09,2720,2720,2026-08-11
KR-00843,C-0118,Retail-Core,app,2026-09-12,1300,1300,2026-09-14
KR-00844,C-0047,Retail-Core,web,2026-07-18,2730,2730,2026-07-20
KR-00845,C-0108,Retail-Core,store,2026-08-12,1370,1370,2026-08-14
KR-00846,C-0041,Retail-Core,web,2026-09-04,1870,1870,2026-09-06
KR-00847,C-0043,Retail-Core,store,2026-07-02,2150,2150,2026-07-04
KR-00848,C-0042,Retail-Core,app,2026-08-22,2810,1686,2026-08-24
KR-00848,C-0042,Retail-Core,app,2026-08-22,2810,1124,2026-08-24
KR-00849,C-0023,Retail-Core,web,2026-09-10,2010,2010,2026-09-12
KR-00850,C-0040,Retail-Core,app,2026-07-21,2510,2510,2026-07-23
KR-00851,C-0044,Retail-Core,web,2026-08-18,1880,1880,2026-08-20
KR-00852,C-0052,Retail-Core,web,2026-09-19,1210,1210,2026-09-21
KR-00853,C-0042,Retail-Core,store,2026-07-22,2150,2150,2026-07-24
KR-00854,C-0007,Retail-Core,app,2026-08-11,980,980,2026-08-13
KR-00855,C-0040,Retail-Core,web,2026-09-06,820,820,2026-09-08
KR-00855,C-0040,Retail-Core,web,2026-09-06,820,820,2026-09-08
KR-00856,C-0049,Retail-Core,web,2026-07-08,2690,2690,2026-07-10
KR-00857,C-0003,Retail-Core,web,2026-08-15,810,810,2026-08-17
KR-00857,C-0003,Retail-Core,web,2026-08-15,810,810,2026-08-17
KR-00858,C-0112,Retail-Core,app,2026-09-15,1290,1290,2026-09-17
KR-00859,C-0002,Retail-Core,app,2026-07-05,2670,2670,2026-07-07
KR-00860,C-0128,Retail-Core,app,2026-08-17,1910,1910,2026-08-19
KR-00861,C-0034,Retail-Core,store,2026-09-22,1760,1760,2026-09-24
KR-00862,C-0010,Retail-Core,web,2026-07-16,1830,1830,2026-07-18
KR-00863,C-0098,Retail-Core,app,2026-08-07,2030,2030,2026-08-09
KR-00864,C-0035,Retail-Core,store,2026-09-15,2430,2430,2026-09-17
KR-00865,C-0053,Retail-Core,store,2026-07-10,1410,1410,2026-07-12
KR-00866,C-0060,Retail-Core,store,2026-08-04,2980,1788,2026-08-06
KR-00866,C-0060,Retail-Core,store,2026-08-04,2980,1192,2026-08-06
KR-00867,C-0007,Retail-Core,store,2026-09-02,2120,2120,2026-09-04
KR-00868,C-0070,Retail-Core,store,2026-07-17,1470,1470,2026-07-19
KR-00869,C-0036,Retail-Core,store,2026-08-14,1340,1340,2026-08-16
KR-00870,C-0024,Retail-Core,store,2026-09-10,1270,1270,2026-09-12
KR-00871,C-0104,Retail-Core,store,2026-07-28,1130,1130,2026-07-28
KR-00872,C-0126,Retail-Core,store,2026-08-10,2130,2130,2026-08-12
KR-00873,C-0037,Retail-Core,web,2026-09-07,840,840,2026-09-09
KR-00873,C-0037,Retail-Core,web,2026-09-07,840,840,2026-09-09
KR-00874,C-0137,Retail-Core,store,2026-07-06,2520,2520,2026-07-08
KR-00875,C-0085,Retail-Core,store,2026-08-25,1540,1540,2026-08-27
KR-00876,C-0117,Retail-Core,app,2026-09-24,1400,1400,2026-09-26
KR-00877,C-0032,Retail-Core,store,2026-07-08,1850,1850,2026-07-10
KR-00878,C-0027,Retail-Core,web,2026-08-13,1120,1120,2026-08-15
KR-00879,C-0041,Retail-Core,app,2026-09-28,1740,1740,2026-09-28
KR-00880,C-0054,Retail-Core,store,2026-07-08,1910,1910,2026-07-10
KR-00881,C-0049,Retail-Core,store,2026-08-12,2550,2550,2026-08-14
KR-00882,C-0019,Retail-Core,store,2026-09-04,1140,1140,2026-09-06
KR-00883,C-0131,Retail-Core,web,2026-07-03,2650,2650,2026-07-05
KR-00884,C-0026,Retail-Core,web,2026-08-13,2610,2610,2026-08-15
KR-00885,C-0016,Retail-Core,store,2026-09-10,2550,2550,2026-09-12
KR-00886,C-0056,Retail-Core,app,2026-07-07,1970,1970,2026-07-09
KR-00887,C-0021,Retail-Core,app,2026-08-01,950,950,2026-08-03
KR-00888,C-0072,Retail-Core,app,2026-09-03,2990,1794,2026-09-05
KR-00888,C-0072,Retail-Core,app,2026-09-03,2990,1196,2026-09-05
KR-00889,C-0140,Retail-Core,web,2026-07-01,1850,1850,2026-07-03
KR-00890,C-0142,Retail-Core,web,2026-08-20,2850,1710,2026-08-22
KR-00890,C-0142,Retail-Core,web,2026-08-20,2850,1140,2026-08-22
KR-00891,C-0068,Retail-Core,store,2026-09-22,2650,2650,2026-09-24
KR-00892,C-0040,Retail-Core,web,2026-07-04,920,920,2026-07-06
KR-00892,C-0040,Retail-Core,web,2026-07-04,920,920,2026-07-06
KR-00893,C-0108,Retail-Core,store,2026-08-02,860,860,2026-08-04
KR-00893,C-0108,Retail-Core,store,2026-08-02,860,860,2026-08-04
KR-00894,C-0049,Retail-Core,store,2026-09-15,1260,1260,2026-09-17
KR-00895,C-0010,Retail-Core,web,2026-07-12,2920,1752,2026-07-14
KR-00895,C-0010,Retail-Core,web,2026-07-12,2920,1168,2026-07-14
KR-00896,C-0045,Retail-Core,app,2026-08-05,2690,2690,2026-08-07
KR-00897,C-0033,Retail-Core,app,2026-09-22,2880,1728,2026-09-24
KR-00897,C-0033,Retail-Core,app,2026-09-22,2880,1152,2026-09-24
KR-00898,C-0046,Retail-Core,store,2026-07-23,1670,1670,2026-07-25
KR-00899,C-0095,Retail-Core,app,2026-08-23,1470,1470,2026-08-25
KR-00900,C-0060,Retail-Core,app,2026-09-19,1140,1140,2026-09-21
KR-00901,C-0050,Retail-Core,store,2026-07-24,830,830,2026-07-26
KR-00901,C-0050,Retail-Core,store,2026-07-24,830,830,2026-07-26
KR-00902,C-0038,Retail-Core,store,2026-08-14,1680,1680,2026-08-16
KR-00903,C-0124,Retail-Core,app,2026-09-05,1230,1230,2026-09-07
KR-00904,C-0127,Retail-Core,web,2026-07-10,2030,2030,2026-07-12
KR-00905,C-0018,Retail-Core,app,2026-08-11,2830,1698,2026-08-13
KR-00905,C-0018,Retail-Core,app,2026-08-11,2830,1132,2026-08-13
KR-00906,C-0029,Retail-Core,store,2026-09-08,2060,2060,2026-09-10
KR-00907,C-0111,Retail-Core,app,2026-07-26,2810,1686,2026-07-28
KR-00907,C-0111,Retail-Core,app,2026-07-26,2810,1124,2026-07-28
KR-00908,C-0066,Retail-Core,app,2026-08-22,3000,1800,2026-08-24
KR-00908,C-0066,Retail-Core,app,2026-08-22,3000,1200,2026-08-24
KR-00909,C-0030,Retail-Core,app,2026-09-15,1270,1270,2026-09-17
KR-00910,C-0016,Retail-Core,web,2026-07-18,2280,2280,2026-07-20
KR-00911,C-0001,Retail-Core,app,2026-08-06,1200,1200,2026-08-08
KR-00912,C-0024,Retail-Core,web,2026-09-08,870,870,2026-09-10
KR-00912,C-0024,Retail-Core,web,2026-09-08,870,870,2026-09-10
KR-00913,C-0016,Retail-Core,web,2026-07-16,1950,1950,2026-07-18
KR-00914,C-0092,Retail-Core,app,2026-08-14,1980,1980,2026-08-16
KR-00915,C-0048,Retail-Core,web,2026-09-08,2870,1722,2026-09-10
KR-00915,C-0048,Retail-Core,web,2026-09-08,2870,1148,2026-09-10
KR-00916,C-0041,Retail-Core,store,2026-07-07,1010,1010,2026-07-09
KR-00917,C-0045,Retail-Core,app,2026-08-10,2510,2510,2026-08-12
KR-00918,C-0006,Retail-Core,store,2026-09-11,2230,2230,2026-09-13
KR-00919,C-0011,Retail-Core,store,2026-07-22,2240,2240,2026-07-24
KR-00920,C-0116,Retail-Core,web,2026-08-14,2630,2630,2026-08-16
KR-00921,C-0066,Retail-Core,app,2026-09-07,960,960,2026-09-09
KR-00922,C-0146,Retail-Core,app,2026-07-02,2050,2050,2026-07-04
KR-00923,C-0004,Retail-Core,web,2026-08-11,1410,1410,2026-08-13
KR-00924,C-0074,Retail-Core,store,2026-09-28,2810,1686,2026-09-28
KR-00924,C-0074,Retail-Core,store,2026-09-28,2810,1124,2026-09-28
KR-00925,C-0022,Retail-Core,web,2026-07-06,2220,2220,2026-07-08
KR-00926,C-0046,Retail-Core,web,2026-08-23,2790,1674,2026-08-25
KR-00926,C-0046,Retail-Core,web,2026-08-23,2790,1116,2026-08-25
KR-00927,C-0132,Retail-Core,app,2026-09-27,1920,1920,2026-09-28
KR-00928,C-0041,Retail-Core,web,2026-07-14,2990,1794,2026-07-16
KR-00928,C-0041,Retail-Core,web,2026-07-14,2990,1196,2026-07-16
KR-00929,C-0100,Retail-Core,store,2026-08-27,1840,1840,2026-08-28
KR-00930,C-0034,Retail-Core,app,2026-09-02,2050,2050,2026-09-04
KR-00931,C-0010,Retail-Core,store,2026-07-08,2090,2090,2026-07-10
KR-00932,C-0095,Retail-Core,app,2026-08-01,2600,2600,2026-08-03
KR-00933,C-0005,Retail-Core,store,2026-09-09,1910,1910,2026-09-11
KR-00934,C-0037,Retail-Core,web,2026-07-07,1700,1700,2026-07-09
KR-00935,C-0129,Retail-Core,app,2026-08-06,1620,1620,2026-08-08
KR-00936,C-0022,Retail-Core,web,2026-09-24,1300,1300,2026-09-26
KR-00937,C-0050,Retail-Core,store,2026-07-23,1820,1820,2026-07-25
KR-00938,C-0082,Retail-Core,web,2026-08-19,2340,2340,2026-08-21
KR-00939,C-0040,Retail-Core,app,2026-09-21,1110,1110,2026-09-23
KR-00940,C-0030,Retail-Core,web,2026-07-23,1620,1620,2026-07-25
KR-00941,C-0010,Retail-Core,web,2026-08-03,2810,1686,2026-08-05
KR-00941,C-0010,Retail-Core,web,2026-08-03,2810,1124,2026-08-05
KR-00942,C-0050,Retail-Core,web,2026-09-16,1320,1320,2026-09-18
KR-00943,C-0023,Retail-Core,app,2026-07-05,1320,1320,2026-07-07
KR-00944,C-0041,Retail-Core,store,2026-08-09,1770,1770,2026-08-11
KR-00945,C-0017,Retail-Core,store,2026-09-20,1900,1900,2026-09-22
KR-00946,C-0034,Retail-Core,store,2026-07-27,2930,1758,2026-07-28
KR-00946,C-0034,Retail-Core,store,2026-07-27,2930,1172,2026-07-28
KR-00947,C-0010,Retail-Core,store,2026-08-15,1270,1270,2026-08-17
KR-00948,C-0050,Retail-Core,web,2026-09-07,2760,2760,2026-09-09
KR-00949,C-0147,Retail-Core,store,2026-07-03,2530,2530,2026-07-05
KR-00950,C-0127,Retail-Core,store,2026-08-19,1000,1000,2026-08-21
KR-00951,C-0054,Retail-Core,app,2026-09-11,1090,1090,2026-09-13
KR-00952,C-0014,Retail-Core,web,2026-07-02,1050,1050,2026-07-04
KR-00953,C-0040,Retail-Core,store,2026-08-07,2890,1734,2026-08-09
KR-00953,C-0040,Retail-Core,store,2026-08-07,2890,1156,2026-08-09
KR-00954,C-0067,Retail-Core,app,2026-09-04,2120,2120,2026-09-06
KR-00955,C-0094,Retail-Core,app,2026-07-09,2910,1746,2026-07-11
KR-00955,C-0094,Retail-Core,app,2026-07-09,2910,1164,2026-07-11
KR-00956,C-0089,Retail-Core,app,2026-08-05,2380,2380,2026-08-07
KR-00957,C-0010,Retail-Core,web,2026-09-24,1990,1990,2026-09-26
KR-00958,C-0131,Retail-Core,app,2026-07-05,2050,2050,2026-07-07
KR-00959,C-0116,Retail-Core,app,2026-08-04,2140,2140,2026-08-06
KR-00960,C-0023,Retail-Core,app,2026-09-16,1240,1240,2026-09-18
KR-00961,C-0042,Retail-Core,web,2026-07-01,1730,1730,2026-07-03
KR-00962,C-0040,Retail-Core,store,2026-08-17,1880,1880,2026-08-19
KR-00963,C-0070,Retail-Core,store,2026-09-25,1260,1260,2026-09-27
KR-00964,C-0011,Retail-Core,store,2026-07-18,1220,0,
KR-00965,C-0033,Retail-Core,store,2026-08-10,1280,1280,2026-08-12
KR-00966,C-0041,Retail-Core,web,2026-09-23,2250,2250,2026-09-25
KR-00967,C-0037,Retail-Core,web,2026-07-11,2870,0,
KR-00968,C-0118,Retail-Core,store,2026-08-24,2290,0,
KR-00969,C-0005,Retail-Core,web,2026-09-19,1070,1070,2026-09-21
KR-00970,C-0103,Retail-Core,store,2026-07-23,2770,0,
KR-00971,C-0044,Retail-Core,store,2026-08-17,1290,0,
KR-00972,C-0015,Retail-Core,store,2026-09-10,1400,0,
KR-00973,C-0033,Retail-Core,store,2026-07-02,1990,0,
KR-00974,C-0091,Retail-Core,web,2026-08-02,2180,2180,2026-08-04
KR-00975,C-0029,Retail-Core,app,2026-09-12,2950,1770,2026-09-14
KR-00975,C-0029,Retail-Core,app,2026-09-12,2950,1180,2026-09-14
KR-00976,C-0011,Retail-Core,web,2026-07-19,2470,0,
KR-00977,C-0121,Retail-Core,web,2026-08-02,2930,0,
KR-00978,C-0142,Retail-Core,web,2026-09-06,2900,0,
KR-00979,C-0092,Retail-Core,store,2026-07-22,970,0,
KR-00980,C-0032,Retail-Core,web,2026-08-22,1160,1160,2026-08-24
KR-00981,C-0032,Retail-Core,store,2026-09-23,1920,0,
KR-00982,C-0017,Retail-Core,store,2026-07-16,2460,0,
